index	label	prediction	l0	l1	l2	linf
87	0	0	4	0.4444448	0.24845210681891994	0.1666667
75	0	0	2	0.11111139999999997	0.07856762440713093	0.055555699999999986
11	0	0	6	0.7854009000000002	0.343786414123086	0.1666667
35	0	0	4	0.5555558	0.29397245188819987	0.1666667
65	0	0	5	0.833334	0.3726782943924693	0.166667
82	0	0	5	0.8333337000000001	0.3726781602283262	0.1666669
5	0	0	5	0.6111117	0.2991759691117754	0.1666667
88	0	0	5	0.500001	0.2545877859228129	0.1666667
70	0	0	6	0.8489282	0.3730042079019217	0.1666667
24	0	0	6	0.8489762000000001	0.37300621778696935	0.1666667
111	0	0	4	0.22222300000000003	0.11111150000013502	0.05555590000000005
23	0	0	3	0.5000006	0.2886754810052631	0.16666720000000002
34	0	0	6	0.6666672	0.3042904436129074	0.1666667
97	0	0	6	0.8560892	0.37337215526460993	0.1666667
41	0	0	7	0.9128327	0.37755620827459585	0.1666667
52	0	0	5	0.6676213	0.33333476660230027	0.1666667
55	0	0	6	0.8342522000000001	0.3726792031414417	0.1666667
57	0	0	5	0.6111115	0.2991759319725602	0.1666667
73	0	0	4	0.33333379999999996	0.19245024369005095	0.1666667
114	0	0	4	0.4444448	0.24845210681891994	0.1666667
16	0	0	5	0.580562	0.29503408702656714	0.1666667
67	0	0	5	0.6111118	0.29917598768143144	0.1666667
131	0	0	5	0.5754735	0.2946464275066813	0.1666667
132	0	0	5	0.463356	0.2491707905598086	0.1666667
19	0	0	7	0.5673854	0.26084717932226137	0.1666667
103	0	0	3	0.3888891	0.2421611314399361	0.1666667
100	0	0	2	0.2222224	0.17568216953174276	0.1666667
136	1	1	4	1.2222238000000003	0.6382854406175659	0.3888892000000001
32	0	0	5	0.5000005	0.2545876768134113	0.1666667
6	0	0	5	0.7222225	0.33793134118937534	0.1666667
46	0	0	5	0.49063249999999997	0.2527088305027151	0.1666667
39	0	0	4	0.4444448	0.24845210681891994	0.1666667
54	0	0	4	0.33333409999999997	0.19245033029296157	0.1666667
99	0	0	5	0.5000008	0.25458774227908143	0.1666667
101	0	0	3	0.2777781	0.18425705005201293	0.1666667
37	0	0	4	0.4444448	0.24845210681891994	0.1666667
123	0	0	5	0.48143949999999996	0.25119127614399744	0.1666667
128	0	0	5	0.472479	0.25002872985399094	0.1666667
36	0	0	4	0.44444480000000003	0.24845210681891994	0.1666667
135	1	1	3	0.4542979	0.3240919605499803	0.2777782
38	0	0	4	0.4444447999999999	0.24845210681891988	0.1666667
2	0	0	4	0.4444448	0.24845210681891994	0.1666667
96	1	1	6	1.3005259000000005	0.6411019725977376	0.3888892000000001
7	1	1	4	0.4123135000000001	0.2432920109286987	0.16666720000000013
64	1	1	4	0.6231325000000001	0.36450040116991644	0.27777770000000007
10	1	1	3	1.2777784	0.7432830310169068	0.5000002000000001
47	1	1	6	2.5555562000000003	1.183737775433284	0.6111112000000001
28	0	0	5	0.6111115	0.29917593197256026	0.1666667
72	0	0	6	0.7777787	0.34246779969435087	0.16666720000000002
21	1	1	4	0.3946948	0.2887339611948342	0.27777820000000003
45	0	0	6	0.661617	0.30340903711310246	0.1666667
20	1	1	4	1.3333341000000003	0.7114586069357585	0.5000002000000001
31	1	1	3	0.5756503000000001	0.4235758848774208	0.38888920000000005
86	1	1	8	3.0769438000000005	1.3230487850209987	0.6111112000000001
63	0	0	1	0.0555557	0.0555557	0.0555557
91	0	0	5	0.7222225	0.33793134118937534	0.1666667
92	0	0	3	0.3888891	0.2421611314399361	0.1666667
119	1	1	6	1.8588449	1.001867094556314	0.6111112000000001
81	0	0	3	0.3888891	0.2421611314399361	0.1666667

attacked 97/100 points, average l0 distortion:4.556701, average l1 distortion:0.679644,  average l2 distortion:0.351941, average linf distortion:0.219359, acc:0.970000
total time:25.471974
