index	label	prediction	l0	l1	l2	linf
25	1	1.0	10	5.058222	1.804489288060752	0.7222219999999999
8	1	1.0	8	3.393641	1.3040870549280825	0.611112
87	0	0.0	8	1.1729729999999998	0.42759838004721207	0.166668
75	0	0.0	6	0.393632	0.20036527272958257	0.166667
11	0	0.0	8	1.111116	0.4157414319934928	0.166668
35	0	0.0	9	0.969245	0.36043644594158347	0.166668
65	0	0.0	5	0.334963	0.19245792927026936	0.166667
82	0	0.0	8	1.184431	0.44131803079978504	0.166668
5	0	0.0	9	0.8536	0.3197868919671349	0.166668
88	0	0.0	8	0.6462020000000002	0.27998599839991994	0.166667
70	0	0.0	9	1.3336740000000002	0.45816568059163926	0.166668
24	0	0.0	9	1.2781660000000001	0.4479528448486515	0.166668
111	0	0.0	6	0.24389699999999995	0.11320639412595032	0.055556999999999995
23	0	0.0	9	1.178316	0.42689100297382704	0.166668
34	0	0.0	9	0.963743	0.36481505009662085	0.166668
97	0	0.0	8	1.2297220000000002	0.4454453105915473	0.166668
41	0	0.0	7	1.0086870000000001	0.3941605108366388	0.16666799999999998
52	0	0.0	8	0.852993	0.3475029704779514	0.166668
55	0	0.0	9	1.152329	0.41777918766377053	0.166668
57	0	0.0	8	0.9880210000000001	0.3833556684998932	0.166668
73	0	0.0	8	1.0701970000000003	0.41227261721948016	0.166668
114	0	0.0	7	0.911561	0.3774794119882567	0.166668
16	0	0.0	8	1.015294	0.39313637623094616	0.166668
67	0	0.0	9	1.2275710000000002	0.4444782518470392	0.166668
131	0	0.0	8	0.964327	0.381390191078638	0.166668
132	0	0.0	10	1.185543	0.42714883470635856	0.166668
19	0	0.0	9	1.0144289999999998	0.3851729212665397	0.166668
103	0	0.0	9	1.2991380000000001	0.4552450901305801	0.166668
100	0	0.0	6	0.722229	0.3191450964702419	0.166668
136	1	1.0	8	1.9444509999999997	0.8146060928000722	0.38888999999999996
32	0	0.0	8	1.111119	0.4157426346683727	0.166668
6	0	0.0	8	0.536171	0.21818539526512767	0.166667
46	0	0.0	7	1.1666720000000002	0.440960567656565	0.166668
39	0	0.0	9	1.069703	0.39699990188285944	0.166668
54	0	0.0	7	0.818907	0.34492963773355284	0.166668
99	0	0.0	9	0.9652090000000001	0.36489480681012715	0.166668
101	0	0.0	9	0.952751	0.357121546002198	0.166668
37	0	0.0	8	1.131408	0.42358733139460153	0.166668
123	0	0.0	9	1.1699730000000002	0.42674493820665294	0.166668
128	0	0.0	9	1.290045	0.4549092556686443	0.166668
36	0	0.0	9	0.631376	0.26720603583003133	0.166668
135	1	1.0	5	0.9729990000000001	0.5535091524329114	0.38888999999999996
38	0	0.0	8	0.7818810000000002	0.3239697684861969	0.166668
2	0	0.0	7	1.019941	0.40873680704702875	0.166668
96	1	1.0	8	2.6111120000000003	1.0467469124702493	0.5
7	1	1.0	7	1.1666709999999998	0.4937899413485455	0.27777799999999997
64	1	1.0	8	1.4009110000000002	0.606158413546327	0.38888799999999996
10	1	1.0	6	1.9972310000000002	0.9294617502172964	0.500001
47	1	1.0	10	4.610267999999999	1.7150117982258897	0.722223
28	0	0.0	8	1.1759879999999998	0.4410593211666658	0.166668
72	0	0.0	10	1.390619	0.46169194091406884	0.166668
21	1	1.0	6	1.29141	0.580177962577001	0.277778
45	0	0.0	8	1.065811	0.41214009939946394	0.166668
20	1	1.0	9	2.7529790000000003	1.0647359056691006	0.5
31	1	1.0	6	0.8078409999999999	0.3860728459280709	0.27777799999999997
86	1	1.0	7	2.1130259999999996	1.0657427099295587	0.7222219999999999
63	0	0.0	4	0.13604199999999997	0.08242773842584786	0.055556
91	0	0.0	9	0.964081	0.3648325787138534	0.166668
92	0	0.0	7	1.055561	0.4044525487656123	0.166668
119	1	1.0	8	2.888893	1.2247458239720599	0.666667
81	0	0.0	9	1.2332049999999999	0.44458203505427435	0.166668

model makes 99/100 correct predictions
attacked 99/100 points, average l0 distortion:7.939394, average l1 distortion:1.272513,  average l2 distortion:0.503231, average linf distortion:0.237936
avg time:0.476080
success rate: 99/99
